video_path,label,subject
Celeb-synthesis/id40_id48_0009.mp4,fake,id40
Celeb-synthesis/id8_id3_0003.mp4,fake,id8
Celeb-synthesis/id44_id48_0003.mp4,fake,id44
Celeb-synthesis/id31_id17_0006.mp4,fake,id31
Celeb-synthesis/id35_id32_0001.mp4,fake,id35
Celeb-synthesis/id30_id33_0007.mp4,fake,id30
Celeb-real/id58_0008.mp4,real,id58
Celeb-real/id35_0009.mp4,real,id35
Celeb-real/id43_0005.mp4,real,id43
Celeb-synthesis/id16_id21_0009.mp4,fake,id16
Celeb-synthesis/id16_id21_0004.mp4,fake,id16
Celeb-synthesis/id54_id49_0002.mp4,fake,id54
Celeb-synthesis/id53_id50_0003.mp4,fake,id53
Celeb-synthesis/id35_id33_0003.mp4,fake,id35
Celeb-synthesis/id30_id21_0003.mp4,fake,id30
Celeb-real/id36_0009.mp4,real,id36
Celeb-synthesis/id31_id3_0007.mp4,fake,id31
Celeb-synthesis/id48_id39_0009.mp4,fake,id48
Celeb-synthesis/id3_id9_0000.mp4,fake,id3
Celeb-synthesis/id32_id20_0002.mp4,fake,id32
Celeb-synthesis/id50_id57_0004.mp4,fake,id50
Celeb-real/id35_0008.mp4,real,id35
Celeb-synthesis/id30_id37_0005.mp4,fake,id30
Celeb-synthesis/id0_id26_0008.mp4,fake,id0
Celeb-synthesis/id41_id48_0000.mp4,fake,id41
YouTube-real/00233.mp4,real,hash_65a2b1c43b
Celeb-synthesis/id40_id46_0003.mp4,fake,id40
Celeb-synthesis/id0_id17_0002.mp4,fake,id0
Celeb-synthesis/id9_id16_0006.mp4,fake,id9
Celeb-synthesis/id30_id32_0005.mp4,fake,id30
Celeb-synthesis/id33_id34_0001.mp4,fake,id33
Celeb-synthesis/id4_id0_0008.mp4,fake,id4
Celeb-synthesis/id6_id3_0002.mp4,fake,id6
YouTube-real/00216.mp4,real,hash_40eb280f99
Celeb-synthesis/id37_id6_0006.mp4,fake,id37
Celeb-synthesis/id60_id61_0002.mp4,fake,id60
Celeb-synthesis/id32_id31_0008.mp4,fake,id32
Celeb-synthesis/id33_id35_0002.mp4,fake,id33
YouTube-real/00114.mp4,real,hash_8db9dbc08c
Celeb-real/id2_0003.mp4,real,id2
Celeb-real/id41_0006.mp4,real,id41
Celeb-synthesis/id33_id35_0006.mp4,fake,id33
Celeb-synthesis/id29_id37_0006.mp4,fake,id29
Celeb-synthesis/id59_id61_0006.mp4,fake,id59
Celeb-synthesis/id20_id35_0006.mp4,fake,id20
Celeb-synthesis/id4_id6_0000.mp4,fake,id4
Celeb-synthesis/id61_id5_0005.mp4,fake,id61
Celeb-synthesis/id35_id28_0008.mp4,fake,id35
Celeb-synthesis/id0_id28_0009.mp4,fake,id0
YouTube-real/00136.mp4,real,hash_70c8f92b4d
Celeb-synthesis/id4_id28_0002.mp4,fake,id4
Celeb-synthesis/id4_id1_0006.mp4,fake,id4
Celeb-synthesis/id27_id21_0008.mp4,fake,id27
Celeb-synthesis/id25_id19_0010.mp4,fake,id25
Celeb-real/id24_0002.mp4,real,id24
Celeb-synthesis/id0_id16_0008.mp4,fake,id0
Celeb-real/id38_0003.mp4,real,id38
Celeb-synthesis/id23_id25_0007.mp4,fake,id23
Celeb-synthesis/id61_id60_0005.mp4,fake,id61
Celeb-synthesis/id29_id35_0002.mp4,fake,id29
Celeb-synthesis/id6_id0_0009.mp4,fake,id6
Celeb-synthesis/id9_id17_0008.mp4,fake,id9
Celeb-synthesis/id45_id40_0002.mp4,fake,id45
Celeb-synthesis/id58_id51_0007.mp4,fake,id58
Celeb-synthesis/id20_id2_0002.mp4,fake,id20
Celeb-synthesis/id33_id32_0003.mp4,fake,id33
Celeb-synthesis/id26_id31_0004.mp4,fake,id26
Celeb-synthesis/id21_id34_0007.mp4,fake,id21
Celeb-synthesis/id2_id3_0003.mp4,fake,id2
Celeb-synthesis/id57_id52_0006.mp4,fake,id57
Celeb-synthesis/id57_id55_0000.mp4,fake,id57
Celeb-synthesis/id31_id37_0009.mp4,fake,id31
Celeb-synthesis/id50_id56_0000.mp4,fake,id50
Celeb-synthesis/id4_id20_0006.mp4,fake,id4
Celeb-synthesis/id2_id23_0009.mp4,fake,id2
Celeb-synthesis/id4_id20_0001.mp4,fake,id4
Celeb-synthesis/id46_id48_0002.mp4,fake,id46
Celeb-synthesis/id22_id24_0002.mp4,fake,id22
YouTube-real/00122.mp4,real,hash_2e0e2adfa0
Celeb-synthesis/id37_id16_0006.mp4,fake,id37
Celeb-synthesis/id26_id34_0003.mp4,fake,id26
Celeb-synthesis/id21_id2_0002.mp4,fake,id21
Celeb-synthesis/id41_id45_0001.mp4,fake,id41
Celeb-synthesis/id38_id29_0008.mp4,fake,id38
Celeb-real/id17_0003.mp4,real,id17
Celeb-synthesis/id28_id22_0003.mp4,fake,id28
Celeb-synthesis/id31_id20_0005.mp4,fake,id31
Celeb-synthesis/id26_id24_0003.mp4,fake,id26
Celeb-synthesis/id16_id17_0000.mp4,fake,id16
Celeb-synthesis/id43_id47_0004.mp4,fake,id43
Celeb-synthesis/id22_id28_0004.mp4,fake,id22
Celeb-synthesis/id9_id37_0001.mp4,fake,id9
Celeb-synthesis/id9_id21_0001.mp4,fake,id9
Celeb-synthesis/id39_id46_0004.mp4,fake,id39
Celeb-synthesis/id51_id55_0000.mp4,fake,id51
Celeb-synthesis/id1_id28_0009.mp4,fake,id1
Celeb-synthesis/id2_id20_0009.mp4,fake,id2
Celeb-synthesis/id55_id56_0004.mp4,fake,id55
Celeb-synthesis/id17_id0_0009.mp4,fake,id17
Celeb-real/id9_0007.mp4,real,id9
Celeb-synthesis/id30_id29_0009.mp4,fake,id30
Celeb-synthesis/id21_id6_0007.mp4,fake,id21
Celeb-synthesis/id2_id4_0001.mp4,fake,id2
Celeb-synthesis/id35_id28_0007.mp4,fake,id35
Celeb-synthesis/id6_id17_0004.mp4,fake,id6
Celeb-synthesis/id47_id39_0000.mp4,fake,id47
Celeb-synthesis/id40_id46_0008.mp4,fake,id40
Celeb-synthesis/id5_id60_0004.mp4,fake,id5
Celeb-synthesis/id29_id38_0000.mp4,fake,id29
Celeb-synthesis/id38_id30_0001.mp4,fake,id38
Celeb-synthesis/id30_id33_0000.mp4,fake,id30
Celeb-synthesis/id43_id42_0007.mp4,fake,id43
Celeb-synthesis/id37_id20_0002.mp4,fake,id37
Celeb-synthesis/id33_id35_0001.mp4,fake,id33
Celeb-synthesis/id53_id55_0000.mp4,fake,id53
Celeb-synthesis/id6_id37_0004.mp4,fake,id6
Celeb-synthesis/id2_id9_0004.mp4,fake,id2
Celeb-synthesis/id26_id28_0002.mp4,fake,id26
Celeb-synthesis/id50_id54_0000.mp4,fake,id50
Celeb-synthesis/id1_id23_0001.mp4,fake,id1
Celeb-real/id59_0003.mp4,real,id59
Celeb-synthesis/id35_id4_0008.mp4,fake,id35
Celeb-synthesis/id57_id54_0006.mp4,fake,id57
Celeb-synthesis/id45_id48_0000.mp4,fake,id45
Celeb-synthesis/id56_id54_0006.mp4,fake,id56
Celeb-synthesis/id29_id34_0006.mp4,fake,id29
Celeb-synthesis/id9_id0_0004.mp4,fake,id9
Celeb-synthesis/id4_id20_0005.mp4,fake,id4
Celeb-synthesis/id6_id35_0001.mp4,fake,id6
Celeb-synthesis/id35_id1_0009.mp4,fake,id35
Celeb-synthesis/id3_id2_0001.mp4,fake,id3
Celeb-synthesis/id55_id52_0008.mp4,fake,id55
Celeb-synthesis/id38_id29_0000.mp4,fake,id38
Celeb-synthesis/id23_id31_0000.mp4,fake,id23
Celeb-synthesis/id58_id49_0004.mp4,fake,id58
Celeb-synthesis/id5_id61_0008.mp4,fake,id5
Celeb-synthesis/id4_id9_0008.mp4,fake,id4
Celeb-synthesis/id26_id31_0005.mp4,fake,id26
Celeb-synthesis/id6_id9_0005.mp4,fake,id6
Celeb-synthesis/id0_id16_0007.mp4,fake,id0
YouTube-real/00155.mp4,real,hash_11d842fd0f
Celeb-synthesis/id39_id48_0004.mp4,fake,id39
Celeb-synthesis/id37_id35_0002.mp4,fake,id37
Celeb-synthesis/id23_id19_0002.mp4,fake,id23
YouTube-real/00144.mp4,real,hash_6026839a82
Celeb-synthesis/id33_id31_0008.mp4,fake,id33
Celeb-synthesis/id49_id50_0004.mp4,fake,id49
Celeb-synthesis/id39_id46_0007.mp4,fake,id39
Celeb-synthesis/id37_id35_0001.mp4,fake,id37
Celeb-real/id55_0000.mp4,real,id55
Celeb-synthesis/id17_id16_0003.mp4,fake,id17
Celeb-synthesis/id21_id31_0008.mp4,fake,id21
Celeb-synthesis/id1_id4_0007.mp4,fake,id1
Celeb-synthesis/id0_id3_0005.mp4,fake,id0
Celeb-synthesis/id28_id26_0004.mp4,fake,id28
Celeb-synthesis/id51_id57_0000.mp4,fake,id51
Celeb-synthesis/id38_id37_0008.mp4,fake,id38
Celeb-synthesis/id16_id26_0000.mp4,fake,id16
Celeb-synthesis/id24_id20_0005.mp4,fake,id24
Celeb-synthesis/id31_id1_0008.mp4,fake,id31
Celeb-synthesis/id45_id40_0004.mp4,fake,id45
Celeb-synthesis/id37_id20_0001.mp4,fake,id37
YouTube-real/00137.mp4,real,hash_4e0c668736
Celeb-synthesis/id0_id21_0003.mp4,fake,id0
Celeb-synthesis/id35_id20_0000.mp4,fake,id35
Celeb-synthesis/id53_id57_0007.mp4,fake,id53
Celeb-real/id34_0009.mp4,real,id34
Celeb-synthesis/id28_id20_0004.mp4,fake,id28
Celeb-synthesis/id53_id57_0005.mp4,fake,id53
Celeb-real/id61_0004.mp4,real,id61
Celeb-synthesis/id20_id32_0006.mp4,fake,id20
Celeb-synthesis/id37_id34_0006.mp4,fake,id37
Celeb-synthesis/id47_id46_0001.mp4,fake,id47
Celeb-synthesis/id54_id49_0003.mp4,fake,id54
Celeb-synthesis/id6_id17_0008.mp4,fake,id6
Celeb-synthesis/id23_id34_0006.mp4,fake,id23
Celeb-synthesis/id16_id0_0000.mp4,fake,id16
Celeb-synthesis/id9_id16_0000.mp4,fake,id9
Celeb-synthesis/id25_id23_0003.mp4,fake,id25
Celeb-real/id17_0007.mp4,real,id17
YouTube-real/00149.mp4,real,hash_d63d8ace7f
Celeb-synthesis/id53_id55_0008.mp4,fake,id53
Celeb-synthesis/id2_id26_0000.mp4,fake,id2
Celeb-synthesis/id25_id24_0008.mp4,fake,id25
Celeb-synthesis/id57_id49_0007.mp4,fake,id57
Celeb-synthesis/id30_id9_0000.mp4,fake,id30
Celeb-synthesis/id0_id1_0001.mp4,fake,id0
Celeb-synthesis/id23_id17_0006.mp4,fake,id23
Celeb-synthesis/id1_id3_0002.mp4,fake,id1
Celeb-real/id45_0000.mp4,real,id45
Celeb-synthesis/id23_id22_0002.mp4,fake,id23
Celeb-synthesis/id51_id54_0001.mp4,fake,id51
Celeb-synthesis/id55_id50_0002.mp4,fake,id55
Celeb-synthesis/id30_id28_0002.mp4,fake,id30
Celeb-synthesis/id4_id31_0005.mp4,fake,id4
Celeb-synthesis/id59_id5_0007.mp4,fake,id59
Celeb-synthesis/id53_id49_0009.mp4,fake,id53
Celeb-synthesis/id38_id26_0000.mp4,fake,id38
Celeb-synthesis/id21_id26_0009.mp4,fake,id21
Celeb-synthesis/id31_id1_0002.mp4,fake,id31
Celeb-synthesis/id30_id16_0007.mp4,fake,id30
Celeb-synthesis/id27_id26_0003.mp4,fake,id27
Celeb-synthesis/id34_id29_0005.mp4,fake,id34
Celeb-synthesis/id38_id30_0007.mp4,fake,id38
Celeb-synthesis/id41_id48_0007.mp4,fake,id41
Celeb-synthesis/id24_id21_0009.mp4,fake,id24
Celeb-synthesis/id32_id33_0005.mp4,fake,id32
Celeb-synthesis/id57_id54_0007.mp4,fake,id57
Celeb-synthesis/id29_id34_0004.mp4,fake,id29
Celeb-synthesis/id37_id30_0004.mp4,fake,id37
Celeb-synthesis/id11_id7_0002.mp4,fake,id11
Celeb-synthesis/id60_id59_0005.mp4,fake,id60
Celeb-synthesis/id49_id57_0008.mp4,fake,id49
Celeb-synthesis/id40_id48_0003.mp4,fake,id40
Celeb-synthesis/id31_id32_0001.mp4,fake,id31
Celeb-real/id23_0001.mp4,real,id23
YouTube-real/00096.mp4,real,hash_076a3deecd
Celeb-synthesis/id35_id31_0009.mp4,fake,id35
Celeb-synthesis/id26_id4_0001.mp4,fake,id26
Celeb-synthesis/id59_id60_0006.mp4,fake,id59
Celeb-synthesis/id30_id16_0001.mp4,fake,id30
Celeb-synthesis/id52_id56_0009.mp4,fake,id52
Celeb-synthesis/id20_id33_0007.mp4,fake,id20
Celeb-synthesis/id23_id2_0004.mp4,fake,id23
Celeb-synthesis/id0_id16_0002.mp4,fake,id0
Celeb-synthesis/id23_id4_0009.mp4,fake,id23
Celeb-synthesis/id40_id41_0003.mp4,fake,id40
Celeb-synthesis/id31_id3_0009.mp4,fake,id31
Celeb-synthesis/id55_id58_0002.mp4,fake,id55
Celeb-synthesis/id34_id35_0003.mp4,fake,id34
Celeb-synthesis/id41_id44_0000.mp4,fake,id41
Celeb-real/id40_0001.mp4,real,id40
Celeb-synthesis/id31_id3_0004.mp4,fake,id31
Celeb-synthesis/id35_id37_0007.mp4,fake,id35
Celeb-synthesis/id16_id28_0006.mp4,fake,id16
Celeb-synthesis/id37_id23_0002.mp4,fake,id37
YouTube-real/00176.mp4,real,hash_2911069e75
Celeb-synthesis/id54_id52_0006.mp4,fake,id54
Celeb-synthesis/id5_id60_0008.mp4,fake,id5
Celeb-synthesis/id23_id33_0000.mp4,fake,id23
Celeb-synthesis/id23_id3_0005.mp4,fake,id23
Celeb-synthesis/id45_id47_0000.mp4,fake,id45
Celeb-synthesis/id0_id3_0001.mp4,fake,id0
Celeb-synthesis/id0_id3_0000.mp4,fake,id0
Celeb-synthesis/id6_id26_0004.mp4,fake,id6
Celeb-real/id19_0006.mp4,real,id19
Celeb-synthesis/id38_id35_0006.mp4,fake,id38
Celeb-synthesis/id21_id30_0004.mp4,fake,id21
Celeb-synthesis/id30_id26_0006.mp4,fake,id30
Celeb-synthesis/id21_id17_0006.mp4,fake,id21
YouTube-real/00135.mp4,real,hash_eb14cb04a5
Celeb-synthesis/id30_id29_0004.mp4,fake,id30
Celeb-synthesis/id6_id16_0005.mp4,fake,id6
Celeb-synthesis/id34_id29_0002.mp4,fake,id34
Celeb-synthesis/id49_id55_0000.mp4,fake,id49
Celeb-synthesis/id20_id23_0007.mp4,fake,id20
Celeb-synthesis/id25_id28_0010.mp4,fake,id25
Celeb-synthesis/id22_id26_0002.mp4,fake,id22
Celeb-synthesis/id57_id53_0007.mp4,fake,id57
Celeb-synthesis/id1_id2_0003.mp4,fake,id1
Celeb-synthesis/id54_id56_0006.mp4,fake,id54
Celeb-synthesis/id48_id46_0007.mp4,fake,id48
YouTube-real/00165.mp4,real,hash_b61941a1d1
Celeb-synthesis/id53_id56_0009.mp4,fake,id53
Celeb-synthesis/id22_id23_0006.mp4,fake,id22
Celeb-synthesis/id29_id35_0006.mp4,fake,id29
Celeb-synthesis/id52_id49_0003.mp4,fake,id52
Celeb-synthesis/id26_id20_0009.mp4,fake,id26
Celeb-synthesis/id34_id31_0001.mp4,fake,id34
Celeb-real/id32_0000.mp4,real,id32
Celeb-synthesis/id19_id27_0008.mp4,fake,id19
Celeb-synthesis/id51_id56_0004.mp4,fake,id51
Celeb-synthesis/id46_id41_0002.mp4,fake,id46
Celeb-synthesis/id48_id41_0002.mp4,fake,id48
Celeb-synthesis/id51_id53_0006.mp4,fake,id51
Celeb-synthesis/id46_id42_0007.mp4,fake,id46
Celeb-synthesis/id16_id37_0012.mp4,fake,id16
Celeb-synthesis/id32_id29_0004.mp4,fake,id32
Celeb-synthesis/id43_id41_0006.mp4,fake,id43
Celeb-synthesis/id52_id55_0002.mp4,fake,id52
Celeb-synthesis/id5_id61_0007.mp4,fake,id5
Celeb-synthesis/id3_id30_0003.mp4,fake,id3
Celeb-synthesis/id50_id57_0002.mp4,fake,id50
Celeb-synthesis/id17_id20_0005.mp4,fake,id17
Celeb-synthesis/id53_id56_0004.mp4,fake,id53
Celeb-synthesis/id35_id37_0009.mp4,fake,id35
Celeb-synthesis/id9_id20_0004.mp4,fake,id9
YouTube-real/00173.mp4,real,hash_a3062928b7
Celeb-synthesis/id55_id58_0006.mp4,fake,id55
Celeb-synthesis/id33_id20_0005.mp4,fake,id33
Celeb-synthesis/id33_id23_0001.mp4,fake,id33
Celeb-synthesis/id20_id28_0001.mp4,fake,id20
Celeb-real/id25_0008.mp4,real,id25
Celeb-synthesis/id48_id40_0005.mp4,fake,id48
Celeb-synthesis/id20_id0_0008.mp4,fake,id20
Celeb-synthesis/id35_id34_0001.mp4,fake,id35
Celeb-real/id4_0003.mp4,real,id4
Celeb-synthesis/id3_id16_0006.mp4,fake,id3
Celeb-synthesis/id9_id28_0004.mp4,fake,id9
Celeb-synthesis/id26_id6_0004.mp4,fake,id26
Celeb-synthesis/id17_id3_0000.mp4,fake,id17
Celeb-synthesis/id46_id41_0003.mp4,fake,id46
Celeb-synthesis/id32_id21_0007.mp4,fake,id32
Celeb-synthesis/id8_id1_0007.mp4,fake,id8
Celeb-synthesis/id42_id47_0001.mp4,fake,id42
Celeb-real/id36_0004.mp4,real,id36
Celeb-synthesis/id17_id31_0001.mp4,fake,id17
Celeb-synthesis/id27_id26_0001.mp4,fake,id27
Celeb-synthesis/id33_id30_0000.mp4,fake,id33
Celeb-synthesis/id29_id20_0000.mp4,fake,id29
Celeb-synthesis/id11_id7_0006.mp4,fake,id11
Celeb-synthesis/id58_id52_0007.mp4,fake,id58
Celeb-synthesis/id45_id39_0004.mp4,fake,id45
Celeb-synthesis/id34_id38_0009.mp4,fake,id34
Celeb-synthesis/id47_id40_0008.mp4,fake,id47
Celeb-synthesis/id34_id28_0003.mp4,fake,id34
Celeb-synthesis/id35_id9_0007.mp4,fake,id35
Celeb-synthesis/id38_id23_0001.mp4,fake,id38
Celeb-synthesis/id16_id3_0002.mp4,fake,id16
Celeb-synthesis/id17_id31_0002.mp4,fake,id17
Celeb-synthesis/id16_id23_0010.mp4,fake,id16
Celeb-synthesis/id35_id29_0003.mp4,fake,id35
Celeb-real/id35_0003.mp4,real,id35
Celeb-synthesis/id17_id2_0005.mp4,fake,id17
Celeb-synthesis/id35_id1_0007.mp4,fake,id35
Celeb-synthesis/id47_id42_0008.mp4,fake,id47
Celeb-synthesis/id44_id46_0001.mp4,fake,id44
Celeb-synthesis/id31_id34_0005.mp4,fake,id31
YouTube-real/00019.mp4,real,hash_fd21d58dc3
Celeb-synthesis/id48_id41_0003.mp4,fake,id48
Celeb-synthesis/id1_id31_0002.mp4,fake,id1
Celeb-synthesis/id55_id54_0008.mp4,fake,id55
Celeb-synthesis/id55_id58_0007.mp4,fake,id55
Celeb-synthesis/id2_id1_0000.mp4,fake,id2
Celeb-synthesis/id44_id45_0003.mp4,fake,id44
Celeb-real/id1_0006.mp4,real,id1
Celeb-synthesis/id37_id29_0003.mp4,fake,id37
Celeb-synthesis/id30_id35_0004.mp4,fake,id30
YouTube-real/00243.mp4,real,hash_71e0602f76
Celeb-synthesis/id30_id23_0007.mp4,fake,id30
Celeb-synthesis/id0_id26_0009.mp4,fake,id0
Celeb-synthesis/id24_id21_0003.mp4,fake,id24
Celeb-synthesis/id4_id3_0000.mp4,fake,id4
Celeb-synthesis/id21_id31_0006.mp4,fake,id21
Celeb-synthesis/id37_id2_0000.mp4,fake,id37
Celeb-synthesis/id28_id0_0009.mp4,fake,id28
Celeb-synthesis/id20_id16_0005.mp4,fake,id20
Celeb-synthesis/id43_id48_0000.mp4,fake,id43
Celeb-synthesis/id24_id21_0008.mp4,fake,id24
Celeb-synthesis/id1_id20_0005.mp4,fake,id1
Celeb-synthesis/id31_id28_0002.mp4,fake,id31
Celeb-synthesis/id34_id31_0000.mp4,fake,id34
Celeb-synthesis/id24_id23_0006.mp4,fake,id24
Celeb-synthesis/id56_id54_0001.mp4,fake,id56
Celeb-synthesis/id39_id44_0007.mp4,fake,id39
Celeb-synthesis/id9_id17_0006.mp4,fake,id9
Celeb-synthesis/id17_id6_0001.mp4,fake,id17
Celeb-real/id16_0010.mp4,real,id16
Celeb-synthesis/id26_id34_0004.mp4,fake,id26
Celeb-synthesis/id31_id26_0004.mp4,fake,id31
Celeb-synthesis/id27_id24_0002.mp4,fake,id27
Celeb-real/id49_0006.mp4,real,id49
Celeb-synthesis/id43_id40_0006.mp4,fake,id43
Celeb-synthesis/id8_id7_0003.mp4,fake,id8
YouTube-real/00010.mp4,real,hash_29be2bc8ce
Celeb-synthesis/id53_id51_0001.mp4,fake,id53
Celeb-synthesis/id28_id20_0002.mp4,fake,id28
Celeb-synthesis/id1_id9_0001.mp4,fake,id1
Celeb-synthesis/id16_id3_0012.mp4,fake,id16
Celeb-synthesis/id9_id28_0009.mp4,fake,id9
Celeb-synthesis/id35_id33_0009.mp4,fake,id35
Celeb-synthesis/id31_id34_0001.mp4,fake,id31
Celeb-real/id48_0007.mp4,real,id48
Celeb-synthesis/id17_id9_0007.mp4,fake,id17
Celeb-synthesis/id51_id55_0002.mp4,fake,id51
Celeb-synthesis/id45_id39_0009.mp4,fake,id45
Celeb-real/id61_0001.mp4,real,id61
Celeb-synthesis/id23_id21_0002.mp4,fake,id23
Celeb-synthesis/id26_id17_0006.mp4,fake,id26
Celeb-synthesis/id16_id1_0001.mp4,fake,id16
Celeb-synthesis/id1_id37_0001.mp4,fake,id1
Celeb-synthesis/id2_id37_0008.mp4,fake,id2
Celeb-synthesis/id34_id38_0008.mp4,fake,id34
Celeb-synthesis/id0_id20_0009.mp4,fake,id0
YouTube-real/00059.mp4,real,hash_d149fa4242
Celeb-synthesis/id17_id26_0009.mp4,fake,id17
Celeb-synthesis/id35_id17_0002.mp4,fake,id35
Celeb-synthesis/id52_id58_0005.mp4,fake,id52
Celeb-synthesis/id58_id55_0006.mp4,fake,id58
Celeb-synthesis/id28_id19_0006.mp4,fake,id28
Celeb-synthesis/id35_id38_0002.mp4,fake,id35
Celeb-synthesis/id49_id56_0007.mp4,fake,id49
YouTube-real/00202.mp4,real,hash_d071b52806
Celeb-synthesis/id6_id4_0005.mp4,fake,id6
YouTube-real/00064.mp4,real,hash_d88febecd1
Celeb-real/id7_0000.mp4,real,id7
Celeb-synthesis/id0_id28_0008.mp4,fake,id0
Celeb-synthesis/id29_id35_0000.mp4,fake,id29
Celeb-synthesis/id27_id24_0009.mp4,fake,id27
Celeb-synthesis/id56_id57_0001.mp4,fake,id56
Celeb-synthesis/id26_id21_0000.mp4,fake,id26
Celeb-synthesis/id50_id57_0005.mp4,fake,id50
Celeb-synthesis/id21_id27_0009.mp4,fake,id21
Celeb-synthesis/id30_id32_0004.mp4,fake,id30
Celeb-synthesis/id60_id5_0004.mp4,fake,id60
Celeb-synthesis/id30_id17_0007.mp4,fake,id30
Celeb-synthesis/id46_id43_0004.mp4,fake,id46
Celeb-synthesis/id31_id20_0001.mp4,fake,id31
Celeb-synthesis/id24_id26_0003.mp4,fake,id24
Celeb-synthesis/id16_id20_0000.mp4,fake,id16
Celeb-synthesis/id4_id21_0007.mp4,fake,id4
Celeb-synthesis/id35_id23_0009.mp4,fake,id35
Celeb-synthesis/id6_id0_0007.mp4,fake,id6
Celeb-real/id19_0004.mp4,real,id19
Celeb-synthesis/id2_id21_0001.mp4,fake,id2
Celeb-real/id54_0005.mp4,real,id54
Celeb-synthesis/id33_id20_0007.mp4,fake,id33
Celeb-synthesis/id53_id56_0008.mp4,fake,id53
Celeb-synthesis/id40_id45_0003.mp4,fake,id40
Celeb-synthesis/id17_id35_0005.mp4,fake,id17
Celeb-synthesis/id28_id16_0001.mp4,fake,id28
Celeb-synthesis/id52_id58_0007.mp4,fake,id52
Celeb-synthesis/id28_id27_0004.mp4,fake,id28
Celeb-synthesis/id7_id13_0009.mp4,fake,id7
Celeb-synthesis/id25_id23_0000.mp4,fake,id25
Celeb-synthesis/id20_id33_0009.mp4,fake,id20
Celeb-synthesis/id2_id0_0009.mp4,fake,id2
Celeb-synthesis/id4_id2_0000.mp4,fake,id4
Celeb-synthesis/id48_id43_0006.mp4,fake,id48
Celeb-synthesis/id44_id48_0001.mp4,fake,id44
Celeb-synthesis/id52_id53_0003.mp4,fake,id52
Celeb-synthesis/id28_id1_0001.mp4,fake,id28
Celeb-synthesis/id37_id23_0008.mp4,fake,id37
Celeb-synthesis/id31_id29_0003.mp4,fake,id31
Celeb-synthesis/id40_id44_0005.mp4,fake,id40
Celeb-real/id13_0015.mp4,real,id13
Celeb-synthesis/id57_id55_0001.mp4,fake,id57
Celeb-synthesis/id6_id17_0002.mp4,fake,id6
Celeb-synthesis/id39_id45_0003.mp4,fake,id39
Celeb-real/id32_0003.mp4,real,id32
Celeb-synthesis/id16_id37_0002.mp4,fake,id16
Celeb-synthesis/id50_id54_0001.mp4,fake,id50
Celeb-synthesis/id39_id44_0004.mp4,fake,id39
Celeb-synthesis/id30_id38_0009.mp4,fake,id30
Celeb-synthesis/id20_id30_0003.mp4,fake,id20
Celeb-synthesis/id24_id25_0003.mp4,fake,id24
Celeb-synthesis/id54_id52_0009.mp4,fake,id54
Celeb-synthesis/id52_id57_0007.mp4,fake,id52
Celeb-synthesis/id26_id29_0006.mp4,fake,id26
Celeb-synthesis/id53_id55_0009.mp4,fake,id53
Celeb-synthesis/id58_id54_0005.mp4,fake,id58
Celeb-synthesis/id20_id9_0002.mp4,fake,id20
Celeb-synthesis/id4_id35_0001.mp4,fake,id4
Celeb-synthesis/id53_id56_0002.mp4,fake,id53
Celeb-synthesis/id26_id0_0006.mp4,fake,id26
Celeb-synthesis/id41_id44_0007.mp4,fake,id41
Celeb-synthesis/id19_id20_0002.mp4,fake,id19
Celeb-real/id26_0003.mp4,real,id26
Celeb-synthesis/id23_id28_0001.mp4,fake,id23
Celeb-synthesis/id1_id31_0004.mp4,fake,id1
Celeb-real/id53_0003.mp4,real,id53
Celeb-synthesis/id17_id1_0005.mp4,fake,id17
Celeb-real/id46_0009.mp4,real,id46
Celeb-synthesis/id52_id50_0009.mp4,fake,id52
Celeb-synthesis/id49_id58_0004.mp4,fake,id49
Celeb-synthesis/id49_id51_0003.mp4,fake,id49
Celeb-synthesis/id0_id21_0002.mp4,fake,id0
Celeb-synthesis/id21_id27_0002.mp4,fake,id21
Celeb-synthesis/id17_id6_0002.mp4,fake,id17
Celeb-synthesis/id20_id29_0006.mp4,fake,id20
Celeb-synthesis/id30_id9_0005.mp4,fake,id30
Celeb-synthesis/id35_id9_0004.mp4,fake,id35
Celeb-real/id39_0006.mp4,real,id39
YouTube-real/00013.mp4,real,hash_588c77a789
Celeb-real/id11_0004.mp4,real,id11
Celeb-synthesis/id20_id16_0008.mp4,fake,id20
Celeb-synthesis/id61_id60_0002.mp4,fake,id61
YouTube-real/00260.mp4,real,hash_465426ce8a
Celeb-synthesis/id57_id50_0002.mp4,fake,id57
Celeb-synthesis/id31_id2_0006.mp4,fake,id31
Celeb-synthesis/id31_id34_0007.mp4,fake,id31
Celeb-synthesis/id57_id56_0003.mp4,fake,id57
Celeb-synthesis/id4_id1_0000.mp4,fake,id4
Celeb-synthesis/id21_id35_0008.mp4,fake,id21
Celeb-synthesis/id4_id31_0004.mp4,fake,id4
Celeb-synthesis/id40_id43_0008.mp4,fake,id40
Celeb-synthesis/id16_id9_0012.mp4,fake,id16
Celeb-synthesis/id37_id31_0008.mp4,fake,id37
Celeb-synthesis/id34_id37_0005.mp4,fake,id34
Celeb-synthesis/id35_id30_0007.mp4,fake,id35
Celeb-synthesis/id11_id7_0003.mp4,fake,id11
Celeb-synthesis/id38_id26_0007.mp4,fake,id38
YouTube-real/00220.mp4,real,hash_a804b87775
Celeb-synthesis/id58_id52_0002.mp4,fake,id58
